pas_temps	temps_eff
86925975558497.9	1.2247495093796823
86908837156376.75	1.2247495093796823
86891705510968.44	1.2247495093796823
86874580618278.06	1.2247495093796823
86857462474313.88	1.2247495093796823
86840351075087.25	1.2247495093796823
86823246416612.75	1.2247495093796823
86806148494908.02	1.2247495093796823
86789057305993.88	1.2247495093796823
86771972845894.28	1.2247495093796823
86754895110636.28	1.2247495093796823
86737824096250.08	1.2247495093796823
86720759798769.02	1.2247495093796823
86703702214229.53	1.2247495093796823
86686651338671.17	1.2247495093796823
86669607168136.62	1.2247495093796823
86652569698671.69	1.2247495093796823
86635538926325.27	1.2247495093796823
86618514847149.33	1.2247495093796823
86601497457199.0	1.2247495093796823
86584486752532.48	1.2247495093796823
86567482729211.1	1.2247495093796823
86550485383299.22	1.2247495093796823
86533494710864.33	1.2247495093796823
86516510707977.02	1.2247495093796823
86499533370710.94	1.2247495093796823
86482562695142.81	1.2247495093796823
86465598677352.47	1.2247495093796823
86448641313422.81	1.2247495093796823
86431690599439.78	1.2247495093796823
86414746531492.44	1.2247495093796823
86397809105672.86	1.2247495093796823
86380878318076.22	1.2247495093796823
86363954164800.73	1.2247495093796823
86347036641947.69	1.2247495093796823
86330125745621.4	1.2247495093796823
86313221471929.3	1.2247495093796823
86296323816981.78	1.2247495093796823
86279432776892.33	1.2247495093796823
86262548347777.48	1.2247495093796823
86245670525756.78	1.2247495093796823
86228799306952.84	1.2247495093796823
86211934687491.28	1.2247495093796823
86195076663500.77	1.2247495093796823
86178225231112.98	1.2247495093796823
86161380386462.66	1.2247495093796823
86144542125687.5	1.2247495093796823
86127710444928.28	1.2247495093796823
86110885340328.77	1.2247495093796823
86094066808035.72	1.2247495093796823
86077254844198.97	1.2247495093796823
86060449444971.28	1.2247495093796823
86043650606508.47	1.2247495093796823
86026858324969.34	1.2247495093796823
86010072596515.69	1.2247495093796823
85993293417312.31	1.2247495093796823
85976520783527.0	1.2247495093796823
85959754691330.52	1.2247495093796823
85942995136896.66	1.2247495093796823
85926242116402.12	1.2247495093796823
85909495626026.69	1.2247495093796823
85892755661953.02	1.2247495093796823
85876022220366.83	1.2247495093796823
85859295297456.73	1.2247495093796823
85842574889414.39	1.2247495093796823
85825860992434.38	1.2247495093796823
85809153602714.22	1.2247495093796823
85792452716454.44	1.2247495093796823
85775758329858.52	1.2247495093796823
85759070439132.86	1.2247495093796823
85742389040486.86	1.2247495093796823
85725714130132.81	1.2247495093796823
85709045704286.0	1.2247495093796823
85692383759164.64	1.2247495093796823
85675728290989.88	1.2247495093796823
85659079295985.8	1.2247495093796823
85642436770379.42	1.2247495093796823
85625800710400.72	1.2247495093796823
85609171112282.56	1.2247495093796823
85592547972260.77	1.2247495093796823
85575931286574.05	1.2247495093796823
85559321051464.08	1.2247495093796823
85542717263175.42	1.2247495093796823
85526119917955.55	1.2247495093796823
85509529012054.88	1.2247495093796823
85492944541726.7	1.2247495093796823
85476366503227.25	1.2247495093796823
85459794892815.61	1.2247495093796823
85443229706753.81	1.2247495093796823
85426670941306.77	1.2247495093796823
85410118592742.28	1.2247495093796823
85393572657331.06	1.2247495093796823
85377033131346.69	1.2247495093796823
85360500011065.62	1.2247495093796823
85343973292767.27	1.2247495093796823
85327452972733.81	1.2247495093796823
85310939047250.42	1.2247495093796823
85294431512605.05	1.2247495093796823
85277930365088.6	1.2247495093796823
85261435600994.77	1.2247495093796823
85244947216620.17	1.2247495093796823
85228465208264.3	1.2247495093796823
85211989572229.44	1.2247495093796823
85195520304820.81	1.2247495093796823
85179057402346.45	1.2247495093796823
85162600861117.25	1.2247495093796823
85146150677446.95	1.2247495093796823
85129706847652.17	1.2247495093796823
85113269368052.31	1.2247495093796823
85096838234969.67	1.2247495093796823
85080413444729.38	1.2247495093796823
85063994993659.38	1.2247495093796823
85047582878090.47	1.2247495093796823
85031177094356.27	1.2247495093796823
85014777638793.23	1.2247495093796823
84998384507740.62	1.2247495093796823
84981997697540.56	1.2247495093796823
84965617204537.95	1.2247495093796823
84949243025080.53	1.2247495093796823
84932875155518.86	1.2247495093796823
84916513592206.3	1.2247495093796823
84900158331499.02	1.2247495093796823
84883809369756.0	1.2247495093796823
84867466703339.03	1.2247495093796823
84851130328612.69	1.2247495093796823
84834800241944.36	1.2247495093796823
84818476439704.23	1.2247495093796823
84802158918265.28	1.2247495093796823
84785847674003.25	1.2247495093796823
84769542703296.72	1.2247495093796823
84753244002527.0	1.2247495093796823
84736951568078.22	1.2247495093796823
84720665396337.28	1.2247495093796823
84704385483693.88	1.2247495093796823
84688111826540.42	1.2247495093796823
84671844421272.17	1.2247495093796823
84655583264287.1	1.2247495093796823
84639328351985.97	1.2247495093796823
84623079680772.3	1.2247495093796823
84606837247052.38	1.2247495093796823
84590601047235.25	1.2247495093796823
84574371077732.72	1.2247495093796823
84558147334959.31	1.2247495093796823
84541929815332.36	1.2247495093796823
84525718515271.89	1.2247495093796823
84509513431200.72	1.2247495093796823
84493314559544.36	1.2247495093796823
84477121896731.11	1.2247495093796823
84460935439191.97	1.2247495093796823
84444755183360.72	1.2247495093796823
84428581125673.8	1.2247495093796823
84412413262570.45	1.2247495093796823
84396251590492.61	1.2247495093796823
84380096105884.94	1.2247495093796823
84363946805194.81	1.2247495093796823
84347803684872.36	1.2247495093796823
84331666741370.38	1.2247495093796823
84315535971144.39	1.2247495093796823
84299411370652.69	1.2247495093796823
84283292936356.2	1.2247495093796823
84267180664718.58	1.2247495093796823
84251074552206.22	1.2247495093796823
84234974595288.16	1.2247495093796823
84218880790436.17	1.2247495093796823
84202793134124.72	1.2247495093796823
84186711622830.97	1.2247495093796823
84170636253034.73	1.2247495093796823
84154567021218.58	1.2247495093796823
84138503923867.7	1.2247495093796823
84122446957470.02	1.2247495093796823
84106396118516.11	1.2247495093796823
84090351403499.22	1.2247495093796823
84074312808915.3	1.2247495093796823
84058280331262.95	1.2247495093796823
84042253967043.45	1.2247495093796823
84026233712760.75	1.2247495093796823
84010219564921.47	1.2247495093796823
83994211520034.86	1.2247495093796823
83978209574612.86	1.2247495093796823
83962213725170.08	1.2247495093796823
83946223968223.75	1.2247495093796823
83930240300293.78	1.2247495093796823
83914262717902.7	1.2247495093796823
83898291217575.73	1.2247495093796823
83882325795840.7	1.2247495093796823
83866366449228.11	1.2247495093796823
83850413174271.05	1.2247495093796823
83834465967505.31	1.2247495093796823
83818524825469.28	1.2247495093796823
83802589744703.97	1.2247495093796823
83786660721753.08	1.2247495093796823
83770737753162.84	1.2247495093796823
83754820835482.22	1.2247495093796823
83738909965262.72	1.2247495093796823
83723005139058.48	1.2247495093796823
83707106353426.3	1.2247495093796823
83691213604925.56	1.2247495093796823
83675326890118.25	1.2247495093796823
83659446205568.97	1.2247495093796823
83643571547844.95	1.2247495093796823
83627702913516.02	1.2247495093796823
83611840299154.58	1.2247495093796823
83595983701335.66	1.2247495093796823
83580133116636.88	1.2247495093796823
83564288541638.47	1.2247495093796823
83548449972923.22	1.2247495093796823
83532617407076.55	1.2247495093796823
83516790840686.42	1.2247495093796823
83500970270343.42	1.2247495093796823
83485155692640.7	1.2247495093796823
83469347104174.0	1.2247495093796823
83453544501541.64	1.2247495093796823
83437747881344.48	1.2247495093796823
83421957240186.02	1.2247495093796823
83406172574672.27	1.2247495093796823
83390393881411.83	1.2247495093796823
83374621157015.88	1.2247495093796823
83358854398098.12	1.2247495093796823
83343093601274.89	1.2247495093796823
83327338763165.02	1.2247495093796823
83311589880389.89	1.2247495093796823
83295846949573.48	1.2247495093796823
83280109967342.33	1.2247495093796823
83264378930325.45	1.2247495093796823
83248653835154.47	1.2247495093796823
83232934678463.55	1.2247495093796823
83217221456889.36	1.2247495093796823
83201514167071.14	1.2247495093796823
83185812805650.67	1.2247495093796823
83170117369272.25	1.2247495093796823
83154427854582.7	1.2247495093796823
83138744258231.4	1.2247495093796823
83123066576870.25	1.2247495093796823
83107394807153.64	1.2247495093796823
83091728945738.53	1.2247495093796823
83076068989284.38	1.2247495093796823
83060414934453.16	1.2247495093796823
83044766777909.36	1.2247495093796823
83029124516320.0	1.2247495093796823
83013488146354.6	1.2247495093796823
82997857664685.17	1.2247495093796823
82982233067986.23	1.2247495093796823
82966614352934.86	1.2247495093796823
82951001516210.56	1.2247495093796823
82935394554495.38	1.2247495093796823
82919793464473.84	1.2247495093796823
82904198242832.97	1.2247495093796823
82888608886262.3	1.2247495093796823
82873025391453.83	1.2247495093796823
82857447755102.05	1.2247495093796823
82841875973903.95	1.2247495093796823
82826310044558.98	1.2247495093796823
82810749963769.1	1.2247495093796823
82795195728238.72	1.2247495093796823
82779647334674.72	1.2247495093796823
82764104779786.5	1.2247495093796823
82748568060285.89	1.2247495093796823
82733037172887.19	1.2247495093796823
82717512114307.17	1.2247495093796823
82701992881265.1	1.2247495093796823
82686479470482.62	1.2247495093796823
82670971878683.97	1.2247495093796823
82655470102595.7	1.2247495093796823
82639974138946.92	1.2247495093796823
82624483984469.16	1.2247495093796823
82608999635896.34	1.2247495093796823
82593521089964.94	1.2247495093796823
82578048343413.81	1.2247495093796823
82562581392984.25	1.2247495093796823
82547120235420.02	1.2247495093796823
82531664867467.31	1.2247495093796823
82516215285874.75	1.2247495093796823
82500771487393.39	1.2247495093796823
82485333468776.75	1.2247495093796823
82469901226780.72	1.2247495093796823
82454474758163.66	1.2247495093796823
82439054059686.34	1.2247495093796823
82423639128111.98	1.2247495093796823
82408229960206.19	1.2247495093796823
82392826552737.0	1.2247495093796823
82377428902474.84	1.2247495093796823
82362037006192.62	1.2247495093796823
82346650860665.6	1.2247495093796823
82331270462671.44	1.2247495093796823
82315895808990.27	1.2247495093796823
82300526896404.58	1.2247495093796823
82285163721699.25	1.2247495093796823
82269806281661.61	1.2247495093796823
82254454573081.34	1.2247495093796823
82239108592750.55	1.2247495093796823
82223768337463.7	1.2247495093796823
82208433804017.7	1.2247495093796823
82193104989211.81	1.2247495093796823
82177781889847.67	1.2247495093796823
82162464502729.34	1.2247495093796823
82147152824663.23	1.2247495093796823
82131846852458.16	1.2247495093796823
82116546582925.28	1.2247495093796823
82101252012878.17	1.2247495093796823
82085963139132.77	1.2247495093796823
82070679958507.34	1.2247495093796823
82055402467822.58	1.2247495093796823
82040130663901.53	1.2247495093796823
82024864543569.58	1.2247495093796823
82009604103654.5	1.2247495093796823
81994349340986.4	1.2247495093796823
81979100252397.8	1.2247495093796823
81963856834723.48	1.2247495093796823
81948619084800.69	1.2247495093796823
81933386999468.94	1.2247495093796823
81918160575570.14	1.2247495093796823
81902939809948.52	1.2247495093796823
81887724699450.66	1.2247495093796823
81872515240925.5	1.2247495093796823
81857311431224.31	1.2247495093796823
81842113267200.69	1.2247495093796823
81826920745710.58	1.2247495093796823
81811733863612.27	1.2247495093796823
81796552617766.36	1.2247495093796823
81781377005035.8	1.2247495093796823
81766207022285.83	1.2247495093796823
81751042666384.08	1.2247495093796823
81735883934200.42	1.2247495093796823
81720730822607.14	1.2247495093796823
81705583328478.77	1.2247495093796823
81690441448692.16	1.2247495093796823
81675305180126.53	1.2247495093796823
81660174519663.38	1.2247495093796823
81645049464186.5	1.2247495093796823
81629930010582.02	1.2247495093796823
81614816155738.36	1.2247495093796823
81599707896546.27	1.2247495093796823
81584605229898.75	1.2247495093796823
81569508152691.14	1.2247495093796823
81554416661821.08	1.2247495093796823
81539330754188.48	1.2247495093796823
81524250426695.56	1.2247495093796823
81509175676246.84	1.2247495093796823
81494106499749.11	1.2247495093796823
81479042894111.44	1.2247495093796823
81463984856245.22	1.2247495093796823
81448932383064.1	1.2247495093796823
81433885471484.0	1.2247495093796823
81418844118423.14	1.2247495093796823
81403808320802.02	1.2247495093796823
81388778075543.38	1.2247495093796823
81373753379572.25	1.2247495093796823
81358734229815.97	1.2247495093796823
81343720623204.08	1.2247495093796823
81328712556668.44	1.2247495093796823
81313710027143.12	1.2247495093796823
81298713031564.53	1.2247495093796823
81283721566871.27	1.2247495093796823
81268735630004.22	1.2247495093796823
81253755217906.53	1.2247495093796823
81238780327523.58	1.2247495093796823
81223810955803.0	1.2247495093796823
81208847099694.72	1.2247495093796823
81193888756150.84	1.2247495093796823
81178935922125.77	1.2247495093796823
81163988594576.12	1.2247495093796823
81149046770460.77	1.2247495093796823
81134110446740.83	1.2247495093796823
81119179620379.62	1.2247495093796823
81104254288342.77	1.2247495093796823
81089334447598.03	1.2247495093796823
81074420095115.48	1.2247495093796823
81059511227867.39	1.2247495093796823
81044607842828.27	1.2247495093796823
81029709936974.8	1.2247495093796823
81014817507285.95	1.2247495093796823
80999930550742.9	1.2247495093796823
80985049064329.03	1.2247495093796823
80970173045029.92	1.2247495093796823
80955302489833.4	1.2247495093796823
80940437395729.52	1.2247495093796823
80925577759710.47	1.2247495093796823
80910723578770.72	1.2247495093796823
80895874849906.94	1.2247495093796823
80881031570117.97	1.2247495093796823
80866193736404.86	1.2247495093796823
80851361345770.89	1.2247495093796823
80836534395221.52	1.2247495093796823
80821712881764.38	1.2247495093796823
80806896802409.33	1.2247495093796823
80792086154168.42	1.2247495093796823
80777280934055.88	1.2247495093796823
80762481139088.11	1.2247495093796823
80747686766283.73	1.2247495093796823
80732897812663.53	1.2247495093796823
80718114275250.48	1.2247495093796823
80703336151069.73	1.2247495093796823
80688563437148.62	1.2247495093796823
80673796130516.64	1.2247495093796823
80659034228205.47	1.2247495093796823
80644277727248.98	1.2247495093796823
80629526624683.17	1.2247495093796823
80614780917546.25	1.2247495093796823
80600040602878.58	1.2247495093796823
80585305677722.66	1.2247495093796823
80570576139123.17	1.2247495093796823
80555851984127.0	1.2247495093796823
80541133209783.1	1.2247495093796823
80526419813142.66	1.2247495093796823
80511711791258.98	1.2247495093796823
80497009141187.53	1.2247495093796823
80482311859985.92	1.2247495093796823
80467619944713.94	1.2247495093796823
80452933392433.45	1.2247495093796823
80438252200208.56	1.2247495093796823
80423576365105.44	1.2247495093796823
80408905884192.44	1.2247495093796823
80394240754540.02	1.2247495093796823
80379580973220.81	1.2247495093796823
80364926537309.56	1.2247495093796823
80350277443883.14	1.2247495093796823
80335633690020.58	1.2247495093796823
80320995272803.02	1.2247495093796823
80306362189313.7	1.2247495093796823
80291734436638.05	1.2247495093796823
80277112011863.58	1.2247495093796823
80262494912079.92	1.2247495093796823
80247883134378.83	1.2247495093796823
80233276675854.19	1.2247495093796823
80218675533601.98	1.2247495093796823
80204079704720.33	1.2247495093796823
80189489186309.42	1.2247495093796823
80174903975471.61	1.2247495093796823
80160324069311.31	1.2247495093796823
80145749464935.08	1.2247495093796823
80131180159451.53	1.2247495093796823
80116616149971.45	1.2247495093796823
80102057433607.66	1.2247495093796823
80087504007475.1	1.2247495093796823
80072955868690.81	1.2247495093796823
80058413014373.94	1.2247495093796823
80043875441645.7	1.2247495093796823
80029343147629.44	1.2247495093796823
80014816129450.52	1.2247495093796823
80000294384236.47	1.2247495093796823
79985777909116.84	1.2247495093796823
79971266701223.31	1.2247495093796823
79956760757689.62	1.2247495093796823
79942260075651.6	1.2247495093796823
79927764652247.12	1.2247495093796823
79913274484616.19	1.2247495093796823
79898789569900.84	1.2247495093796823
79884309905245.19	1.2247495093796823
79869835487795.42	1.2247495093796823
79855366314699.8	1.2247495093796823
79840902383108.66	1.2247495093796823
79826443690174.38	1.2247495093796823
79811990233051.4	1.2247495093796823
79797542008896.25	1.2247495093796823
79783099014867.5	1.2247495093796823
79768661248125.75	1.2247495093796823
79754228705833.7	1.2247495093796823
79739801385156.1	1.2247495093796823
79725379283259.7	1.2247495093796823
79710962397313.36	1.2247495093796823
79696550724487.97	1.2247495093796823
79682144261956.42	1.2247495093796823
79667743006893.72	1.2247495093796823
79653346956476.86	1.2247495093796823
79638956107884.89	1.2247495093796823
79624570458298.94	1.2247495093796823
79610190004902.1	1.2247495093796823
79595814744879.55	1.2247495093796823
79581444675418.47	1.2247495093796823
79567079793708.11	1.2247495093796823
79552720096939.7	1.2247495093796823
79538365582306.55	1.2247495093796823
79524016247003.95	1.2247495093796823
79509672088229.23	1.2247495093796823
79495333103181.77	1.2247495093796823
79480999289062.9	1.2247495093796823
79466670643076.06	1.2247495093796823
79452347162426.62	1.2247495093796823
79438028844322.03	1.2247495093796823
79423715685971.7	1.2247495093796823
79409407684587.08	1.2247495093796823
79395104837381.64	1.2247495093796823
79380807141570.84	1.2247495093796823
79366514594372.14	1.2247495093796823
79352227193005.03	1.2247495093796823
79337944934690.95	1.2247495093796823
79323667816653.39	1.2247495093796823
79309395836117.83	1.2247495093796823
79295128990311.73	1.2247495093796823
79280867276464.55	1.2247495093796823
79266610691807.75	1.2247495093796823
79252359233574.78	1.2247495093796823
79238112899001.06	1.2247495093796823
79223871685324.03	1.2247495093796823
79209635589783.1	1.2247495093796823
79195404609619.64	1.2247495093796823
79181178742077.05	1.2247495093796823
79166957984400.67	1.2247495093796823
79152742333837.84	1.2247495093796823
79138531787637.86	1.2247495093796823
79124326343052.05	1.2247495093796823
79110125997333.61	1.2247495093796823
79095930747737.83	1.2247495093796823
79081740591521.88	1.2247495093796823
79067555525944.92	1.2247495093796823
79053375548268.1	1.2247495093796823
79039200655754.52	1.2247495093796823
79025030845669.22	1.2247495093796823
79010866115279.25	1.2247495093796823
78996706461853.56	1.2247495093796823
78982551882663.12	1.2247495093796823
78968402374980.81	1.2247495093796823
78954257936081.48	1.2247495093796823
78940118563241.92	1.2247495093796823
78925984253740.89	1.2247495093796823
78911855004859.1	1.2247495093796823
78897730813879.17	1.2247495093796823
78883611678085.7	1.2247495093796823
78869497594765.23	1.2247495093796823
78855388561206.25	1.2247495093796823
78841284574699.14	1.2247495093796823
78827185632536.28	1.2247495093796823
78813091732011.97	1.2247495093796823
78799002870422.4	1.2247495093796823
78784919045065.75	1.2247495093796823
78770840253242.12	1.2247495093796823
78756766492253.52	1.2247495093796823
78742697759403.88	1.2247495093796823
78728634051999.1	1.2247495093796823
78714575367346.95	1.2247495093796823
78700521702757.17	1.2247495093796823
78686473055541.39	1.2247495093796823
78672429423013.19	1.2247495093796823
78658390802488.03	1.2247495093796823
78644357191283.3	1.2247495093796823
78630328586718.33	1.2247495093796823
78616304986114.31	1.2247495093796823
78602286386794.39	1.2247495093796823
78588272786083.6	1.2247495093796823
78574264181308.89	1.2247495093796823
78560260569799.12	1.2247495093796823
78546261948885.05	1.2247495093796823
78532268315899.33	1.2247495093796823
78518279668176.5	1.2247495093796823
78504296003053.06	1.2247495093796823
78490317317867.33	1.2247495093796823
78476343609959.58	1.2247495093796823
78462374876671.94	1.2247495093796823
78448411115348.44	1.2247495093796823
78434452323335.03	1.2247495093796823
78420498497979.53	1.2247495093796823
78406549636631.61	1.2247495093796823
78392605736642.88	1.2247495093796823
78378666795366.81	1.2247495093796823
78364732810158.73	1.2247495093796823
78350803778375.92	1.2247495093796823
78336879697377.45	1.2247495093796823
78322960564524.33	1.2247495093796823
78309046377179.4	1.2247495093796823
78295137132707.44	1.2247495093796823
78281232828475.03	1.2247495093796823
78267333461850.66	1.2247495093796823
78253439030204.67	1.2247495093796823
78239549530909.28	1.2247495093796823
78225664961338.58	1.2247495093796823
78211785318868.52	1.2247495093796823
78197910600876.88	1.2247495093796823
78184040804743.33	1.2247495093796823
78170175927849.42	1.2247495093796823
78156315967578.53	1.2247495093796823
78142460921315.89	1.2247495093796823
78128610786448.58	1.2247495093796823
78114765560365.56	1.2247495093796823
78100925240457.64	1.2247495093796823
78087089824117.44	1.2247495093796823
78073259308739.45	1.2247495093796823
78059433691720.02	1.2247495093796823
78045612970457.31	1.2247495093796823
78031797142351.38	1.2247495093796823
78017986204804.06	1.2247495093796823
78004180155219.06	1.2247495093796823
77990378991001.94	1.2247495093796823
77976582709560.05	1.2247495093796823
77962791308302.61	1.2247495093796823
77949004784640.66	1.2247495093796823
77935223135987.08	1.2247495093796823
77921446359756.56	1.2247495093796823
77907674453365.66	1.2247495093796823
77893907414232.72	1.2247495093796823
77880145239777.9	1.2247495093796823
77866387927423.23	1.2247495093796823
77852635474592.53	1.2247495093796823
77838887878711.44	1.2247495093796823
77825145137207.44	1.2247495093796823
77811407247509.78	1.2247495093796823
77797674207049.58	1.2247495093796823
77783946013259.73	1.2247495093796823
77770222663574.97	1.2247495093796823
77756504155431.81	1.2247495093796823
77742790486268.6	1.2247495093796823
77729081653525.47	1.2247495093796823
77715377654644.38	1.2247495093796823
77701678487069.08	1.2247495093796823
77687984148245.14	1.2247495093796823
77674294635619.89	1.2247495093796823
77660609946642.52	1.2247495093796823
77646930078763.94	1.2247495093796823
77633255029436.94	1.2247495093796823
77619584796116.03	1.2247495093796823
77605919376257.56	1.2247495093796823
77592258767319.64	1.2247495093796823
77578602966762.22	1.2247495093796823
77564951972046.97	1.2247495093796823
77551305780637.39	1.2247495093796823
77537664389998.75	1.2247495093796823
77524027797598.12	1.2247495093796823
77510396000904.33	1.2247495093796823
77496768997388.0	1.2247495093796823
77483146784521.52	1.2247495093796823
77469529359779.08	1.2247495093796823
77455916720636.61	1.2247495093796823
77442308864571.84	1.2247495093796823
77428705789064.28	1.2247495093796823
77415107491595.17	1.2247495093796823
77401513969647.56	1.2247495093796823
77387925220706.27	1.2247495093796823
77374341242257.84	1.2247495093796823
77360762031790.61	1.2247495093796823
77347187586794.69	1.2247495093796823
77333617904761.92	1.2247495093796823
77320052983185.92	1.2247495093796823
77306492819562.06	1.2247495093796823
77292937411387.5	1.2247495093796823
77279386756161.1	1.2247495093796823
77265840851383.5	1.2247495093796823
77252299694557.12	1.2247495093796823
77238763283186.08	1.2247495093796823
77225231614776.27	1.2247495093796823
77211704686835.33	1.2247495093796823
77198182496872.67	1.2247495093796823
77184665042399.39	1.2247495093796823
77171152320928.38	1.2247495093796823
77157644329974.25	1.2247495093796823
77144141067053.36	1.2247495093796823
77130642529683.8	1.2247495093796823
77117148715385.39	1.2247495093796823
77103659621679.72	1.2247495093796823
77090175246090.05	1.2247495093796823
77076695586141.44	1.2247495093796823
77063220639360.66	1.2247495093796823
77049750403276.16	1.2247495093796823
77036284875418.19	1.2247495093796823
77022824053318.7	1.2247495093796823
77009367934511.34	1.2247495093796823
76995916516531.52	1.2247495093796823
76982469796916.33	1.2247495093796823
76969027773204.62	1.2247495093796823
76955590442936.95	1.2247495093796823
76942157803655.6	1.2247495093796823
76928729852904.52	1.2247495093796823
76915306588229.44	1.2247495093796823
76901888007177.77	1.2247495093796823
76888474107298.61	1.2247495093796823
76875064886142.81	1.2247495093796823
76861660341262.94	1.2247495093796823
76848260470213.2	1.2247495093796823
76834865270549.58	1.2247495093796823
76821474739829.72	1.2247495093796823
76808088875612.98	1.2247495093796823
76794707675460.44	1.2247495093796823
76781331136934.84	1.2247495093796823
76767959257600.64	1.2247495093796823
76754592035024.02	1.2247495093796823
76741229466772.8	1.2247495093796823
76727871550416.52	1.2247495093796823
76714518283526.44	1.2247495093796823
76701169663675.47	1.2247495093796823
76687825688438.22	1.2247495093796823
76674486355391.02	1.2247495093796823
76661151662111.81	1.2247495093796823
76647821606180.3	1.2247495093796823
76634496185177.83	1.2247495093796823
76621175396687.45	1.2247495093796823
76607859238293.88	1.2247495093796823
76594547707583.48	1.2247495093796823
76581240802144.36	1.2247495093796823
76567938519566.25	1.2247495093796823
76554640857440.6	1.2247495093796823
76541347813360.47	1.2247495093796823
76528059384920.64	1.2247495093796823
76514775569717.56	1.2247495093796823
76501496365349.34	1.2247495093796823
76488221769415.73	1.2247495093796823
76474951779518.2	1.2247495093796823
76461686393259.83	1.2247495093796823
76448425608245.39	1.2247495093796823
76435169422081.31	1.2247495093796823
76421917832375.67	1.2247495093796823
76408670836738.23	1.2247495093796823
76395428432780.4	1.2247495093796823
76382190618115.22	1.2247495093796823
76368957390357.4	1.2247495093796823
76355728747123.31	1.2247495093796823
76342504686030.98	1.2247495093796823
76329285204700.08	1.2247495093796823
76316070300751.89	1.2247495093796823
76302859971809.4	1.2247495093796823
76289654215497.22	1.2247495093796823
76276453029441.58	1.2247495093796823
76263256411270.4	1.2247495093796823
76250064358613.2	1.2247495093796823
76236876869101.16	1.2247495093796823
76223693940367.1	1.2247495093796823
76210515570045.45	1.2247495093796823
76197341755772.33	1.2247495093796823
76184172495185.44	1.2247495093796823
76171007785924.12	1.2247495093796823
76157847625629.39	1.2247495093796823
76144692011943.84	1.2247495093796823
76131540942511.73	1.2247495093796823
76118394414978.92	1.2247495093796823
76105252426992.9	1.2247495093796823
76092114976202.81	1.2247495093796823
76078982060259.39	1.2247495093796823
76065853676815.0	1.2247495093796823
76052729823523.62	1.2247495093796823
76039610498040.88	1.2247495093796823
76026495698023.95	1.2247495093796823
76013385421131.73	1.2247495093796823
76000279665024.64	1.2247495093796823
75987178427364.75	1.2247495093796823
75974081705815.73	1.2247495093796823
75960989498042.89	1.2247495093796823
75947901801713.11	1.2247495093796823
75934818614494.9	1.2247495093796823
75921739934058.38	1.2247495093796823
75908665758075.23	1.2247495093796823
75895596084218.83	1.2247495093796823
75882530910164.05	1.2247495093796823
75869470233587.42	1.2247495093796823
75856414052167.08	1.2247495093796823
75843362363582.75	1.2247495093796823
75830315165515.72	1.2247495093796823
75817272455648.94	1.2247495093796823
75804234231666.88	1.2247495093796823
75791200491255.66	1.2247495093796823
75778171232102.95	1.2247495093796823
75765146451898.06	1.2247495093796823
75752126148331.83	1.2247495093796823
75739110319096.72	1.2247495093796823
75726098961886.78	1.2247495093796823
